Index,Repository,Namespace list,Length,Counted
75,grokys_Perspex,'Avalonia.Visuals.Platform' 'Avalonia' 'Avalonia.Animation.Animators' 'Avalonia.Media',4,N
76,grokys_Perspex,'Avalonia.Rendering' 'Avalonia',2,N
77,grokys_Perspex,'Avalonia.Rendering' 'Avalonia' 'Avalonia.VisualTree',3,N
78,grokys_Perspex,'Avalonia.Rendering.SceneGraph' 'Avalonia.Media',2,N
79,grokys_Perspex,'Avalonia.Rendering.SceneGraph' 'Avalonia' 'Avalonia.Media',3,N
80,grokys_Perspex,'Avalonia.Rendering.SceneGraph' 'Avalonia' 'Avalonia.Animation.Animators' 'Avalonia.Media',4,N
81,grokys_Perspex,'Avalonia.Rendering.SceneGraph' 'Avalonia' 'Avalonia.Animation.Animators' 'Avalonia.Media' 'Avalonia.Platform',5,N
82,grokys_Perspex,'Avalonia.VisualTree' 'Avalonia',2,N
83,grokys_Perspex,'Avalonia.VisualTree' 'Avalonia' 'Avalonia.Media',3,N
84,grokys_Perspex,'Avalonia.VisualTree' 'Avalonia' 'Avalonia.Animation.Animators' 'Avalonia.Media',4,N
85,grokys_Perspex,'Avalonia.Win32' 'Avalonia.Win32.Input',2,N
86,grokys_Perspex,'Avalonia' 'Avalonia.Win32',2,N
87,grokys_Perspex,'Avalonia.X11.Glx' 'Avalonia.X11',2,N
88,grokys_Perspex,'Avalonia.X11.Glx' 'Avalonia' 'Avalonia.X11',3,N
89,grokys_Perspex,'Avalonia' 'Avalonia.X11',2,N
90,grokys_Perspex,'ControlCatalog' 'ControlCatalog.Pages',2,N
91,grokys_Perspex,'ControlCatalog' 'ControlCatalog.Pages' 'ControlCatalog.ViewModels',3,N
92,grokys_Perspex,'ControlCatalog.ViewModels' 'ControlCatalog',2,N
1,HangfireIO_Hangfire,'Hangfire' 'Hangfire.Dashboard',2,N
2,HangfireIO_Hangfire,'Hangfire' 'Hangfire.Dashboard' 'Hangfire.Storage',3,N
3,HangfireIO_Hangfire,'Hangfire' 'Hangfire.Dashboard' 'Hangfire.Storage' 'Hangfire.Common',4,N
4,HangfireIO_Hangfire,'Hangfire' 'Hangfire.Dashboard' 'Hangfire.Storage' 'Hangfire.Storage.Monitoring' 'Hangfire.Common',5,N
5,HangfireIO_Hangfire,'Hangfire.Logging' 'Hangfire.Logging.LogProviders',2,N
6,HangfireIO_Hangfire,'Hangfire.Client' 'Hangfire',2,N
7,HangfireIO_Hangfire,'Hangfire.Client' 'Hangfire' 'Hangfire.Server',3,N
8,HangfireIO_Hangfire,'Hangfire.Common' 'Hangfire',2,N
9,HangfireIO_Hangfire,'Hangfire.Common' 'Hangfire' 'Hangfire.Dashboard',3,N
10,HangfireIO_Hangfire,'Hangfire.Dashboard' 'Hangfire' 'Hangfire.Dashboard.Pages',3,N
11,HangfireIO_Hangfire,'Hangfire.Dashboard.Pages' 'Hangfire',2,N
12,HangfireIO_Hangfire,'Hangfire.Server' 'Hangfire',2,N
13,HangfireIO_Hangfire,'Hangfire.Server' 'Hangfire' 'Hangfire.States',3,N
14,HangfireIO_Hangfire,'Hangfire.States' 'Hangfire',2,N
15,HangfireIO_Hangfire,'Hangfire.States' 'Hangfire' 'Hangfire.Dashboard',3,N
16,HangfireIO_Hangfire,'Hangfire.Storage' 'Hangfire',2,N
17,HangfireIO_Hangfire,'Hangfire.Storage' 'Hangfire.Storage.Monitoring' 'Hangfire.Common' 'Hangfire',4,N
18,HangfireIO_Hangfire,'Hangfire.Storage.Monitoring' 'Hangfire.Common' 'Hangfire' 'Hangfire.Dashboard',4,N
1,HeadspringLabs_bulk-writer,'BulkWriter' 'BulkWriter.Internal',2,N
1,helios-io_helios,'Helios.Buffers' 'Helios.Util',2,N
2,helios-io_helios,'Helios.Channels' 'Helios.Concurrency',2,N
3,helios-io_helios,'Helios.Channels' 'Helios.Util.Concurrency' 'Helios.Concurrency',3,N
4,helios-io_helios,'Helios.Channels.Sockets' 'Helios.Channels',2,N
5,helios-io_helios,'Helios.Channels.Sockets' 'Helios.Concurrency' 'Helios.Channels',3,N
6,helios-io_helios,'Helios.Concurrency' 'Helios.Util.Concurrency',2,N
7,helios-io_helios,'Helios.Concurrency.Impl' 'Helios.Concurrency',2,N
8,helios-io_helios,'Helios.Concurrency.Impl' 'Helios.Util.Concurrency' 'Helios.Concurrency',3,N
9,helios-io_helios,'Helios.Logging' 'Helios.Util',2,N
10,helios-io_helios,'Helios.Net' 'Helios.Topology',2,N
11,helios-io_helios,'Helios.Net' 'Helios.Concurrency' 'Helios.Ops',3,N
12,helios-io_helios,'Helios.Net' 'Helios.Concurrency' 'Helios.Concurrency.Impl' 'Helios.Ops',4,N
13,helios-io_helios,'Helios.Topology' 'Helios.Net' 'Helios.Net.Builders',3,N
14,helios-io_helios,'Helios.Tracing' 'Helios.Tracing.Impl',2,N
15,helios-io_helios,'Helios.Serialization' 'Helios.Net',2,N
16,helios-io_helios,'Helios.Serialization' 'Helios.Net' 'Helios.Net.Builders',3,N
17,helios-io_helios,'Helios.Exceptions' 'Helios.Topology' 'Helios.Net' 'Helios.Net.Builders',4,N
18,helios-io_helios,'Helios.Exceptions' 'Helios.Topology' 'Helios.Net' 'Helios.Net.Builders' 'Helios.Net.Connections',5,N
19,helios-io_helios,'Helios.Net.Connections' 'Helios.Net' 'Helios.Net.Builders',3,N
20,helios-io_helios,'Helios.Net.Connections' 'Helios.Topology' 'Helios.Net' 'Helios.Net.Builders',4,N
21,helios-io_helios,'Helios.Net.Builders' 'Helios.Net',2,N
22,helios-io_helios,'Helios.Ops' 'Helios.Net',2,N
23,helios-io_helios,'Helios.Ops.Executors' 'Helios.Ops',2,N
24,helios-io_helios,'Helios.Ops.Executors' 'Helios.Concurrency' 'Helios.Concurrency.Impl',3,N
25,helios-io_helios,'Helios.Ops.Executors' 'Helios.Concurrency' 'Helios.Concurrency.Impl' 'Helios.Ops',4,N
26,helios-io_helios,'Helios.Reactor' 'Helios.Reactor.Response',2,N
1,helix-toolkit_helix-toolkit,'HelixToolkit.SharpDX.Core.Controls' 'HelixToolkit.SharpDX.Core',2,N
2,helix-toolkit_helix-toolkit,'HelixToolkit.SharpDX.Core.Controls' 'Cameras' 'HelixToolkit.SharpDX.Core',3,N
3,helix-toolkit_helix-toolkit,'HelixToolkit.SharpDX.Core' 'HelixToolkit.SharpDX.Core.Controls' 'Cameras' 'Model',4,N
4,helix-toolkit_helix-toolkit,'HelixToolkit.SharpDX.Core' 'HelixToolkit.SharpDX.Core.Controls' 'Cameras' 'Model' 'Core',5,N
5,helix-toolkit_helix-toolkit,'Core2D' 'HelixToolkit.SharpDX.Core',2,N
6,helix-toolkit_helix-toolkit,'Core' 'HelixToolkit.SharpDX.Core',2,N
7,helix-toolkit_helix-toolkit,'Core.Components' 'HelixToolkit.SharpDX.Core' 'Model',3,N
8,helix-toolkit_helix-toolkit,'Core.Components' 'HelixToolkit.SharpDX.Core' 'Cameras' 'Model',4,N
9,helix-toolkit_helix-toolkit,'Shaders' 'HelixToolkit.SharpDX.Core',2,N
10,helix-toolkit_helix-toolkit,'Animations' 'Model.Scene',2,N
11,helix-toolkit_helix-toolkit,'Animations' 'Model.Scene' 'HelixToolkit.SharpDX.Core',3,N
12,helix-toolkit_helix-toolkit,'ShaderManager' 'Shaders',2,N
13,helix-toolkit_helix-toolkit,'ShaderManager' 'Shaders' 'HelixToolkit.SharpDX.Core',3,N
14,helix-toolkit_helix-toolkit,'Utilities' 'HelixToolkit.SharpDX.Core',2,N
15,helix-toolkit_helix-toolkit,'Cameras' 'HelixToolkit.SharpDX.Core',2,N
16,helix-toolkit_helix-toolkit,'Model' 'HelixToolkit.SharpDX.Core',2,N
17,helix-toolkit_helix-toolkit,'Model' 'HelixToolkit.SharpDX.Core' 'Cameras',3,N
18,helix-toolkit_helix-toolkit,'Model.Components' 'Model.Scene',2,N
19,helix-toolkit_helix-toolkit,'Model.Components' 'HelixToolkit.SharpDX.Core' 'Model.Scene',3,N
20,helix-toolkit_helix-toolkit,'Model.Components' 'HelixToolkit.SharpDX.Core' 'HelixToolkit.SharpDX.Core.Controls' 'Model.Scene',4,N
21,helix-toolkit_helix-toolkit,'Model.Scene' 'HelixToolkit.SharpDX.Core',2,N
22,helix-toolkit_helix-toolkit,'Model.Scene' 'HelixToolkit.SharpDX.Core' 'HelixToolkit.SharpDX.Core.Controls',3,N
23,helix-toolkit_helix-toolkit,'Render' 'HelixToolkit.SharpDX.Core',2,N
24,helix-toolkit_helix-toolkit,'Render' 'HelixToolkit.SharpDX.Core' 'HelixToolkit.SharpDX.Core.Controls',3,N
25,helix-toolkit_helix-toolkit,'Model.Scene2D' 'HelixToolkit.SharpDX.Core',2,N
26,helix-toolkit_helix-toolkit,'Utilities.ImagePacker' 'HelixToolkit.SharpDX.Core',2,N
27,helix-toolkit_helix-toolkit,'HelixToolkit.UWP.CommonDX' 'HelixToolkit.UWP',2,N
28,helix-toolkit_helix-toolkit,'HelixToolkit.UWP' 'Model' 'HelixToolkit.UWP.Model.Scene',3,N
29,helix-toolkit_helix-toolkit,'HelixToolkit.UWP.Elements2D' 'HelixToolkit.UWP',2,N
30,helix-toolkit_helix-toolkit,'HelixToolkit.UWP.Elements2D' 'HelixToolkit.UWP.Core2D' 'HelixToolkit.UWP',3,N
31,helix-toolkit_helix-toolkit,'HelixToolkit.UWP.Model.Scene' 'HelixToolkit.UWP',2,N
32,helix-toolkit_helix-toolkit,'Model' 'HelixToolkit.UWP',2,N
33,helix-toolkit_helix-toolkit,'HelixToolkit.UWP.Model' 'HelixToolkit.UWP',2,N
34,helix-toolkit_helix-toolkit,'HelixToolkit.UWP.Model' 'Model' 'HelixToolkit.UWP',3,N
35,helix-toolkit_helix-toolkit,'HelixToolkit.Wpf.SharpDX' 'Utilities',2,N
36,helix-toolkit_helix-toolkit,'HelixToolkit.Wpf.SharpDX' 'Controls' 'Utilities',3,N
37,helix-toolkit_helix-toolkit,'Controls' 'HelixToolkit.Wpf.SharpDX',2,N
38,helix-toolkit_helix-toolkit,'Elements2D' 'HelixToolkit.Wpf.SharpDX',2,N
39,helix-toolkit_helix-toolkit,'HelixToolkit.Wpf.SharpDX.Model.Scene' 'HelixToolkit.Wpf.SharpDX',2,N
1,HenkMollema_Dapper-FluentMap,'Dapper.FluentMap.Configuration' 'Dapper.FluentMap',2,N
2,HenkMollema_Dapper-FluentMap,'Dapper.FluentMap.TypeMaps' 'Dapper.FluentMap',2,N
1,Hihaj_SlackCommander,'SlackCommander.Web' 'SlackCommander.Web.Todo',2,N
2,Hihaj_SlackCommander,'SlackCommander.Web.MailChimp' 'SlackCommander.Web',2,N
3,Hihaj_SlackCommander,'SlackCommander.Web.Mailgun' 'SlackCommander.Web',2,N
1,hudl_HudlFfmpeg,'Hudl.FFmpeg.Command.BaseTypes' 'Hudl.FFmpeg.Command',2,N
2,hudl_HudlFfmpeg,'Hudl.FFmpeg.Filters.Contexts' 'Hudl.FFmpeg.Filters.Interfaces',2,N
3,hudl_HudlFfmpeg,'Hudl.FFmpeg.Command' 'Hudl.FFmpeg.Filters.BaseTypes',2,N
4,hudl_HudlFfmpeg,'Hudl.FFmpeg.Command' 'Hudl.FFmpeg.Resources.BaseTypes' 'Hudl.FFmpeg.Common',3,N
5,hudl_HudlFfmpeg,'Hudl.FFmpeg.Command' 'Hudl.FFmpeg.Settings.BaseTypes' 'Hudl.FFmpeg.Metadata.Interfaces' 'Hudl.FFmpeg.Metadata',4,N
6,hudl_HudlFfmpeg,'Hudl.FFmpeg.Command' 'Hudl.FFmpeg.Settings.BaseTypes' 'Hudl.FFmpeg.Metadata.Interfaces' 'Hudl.FFmpeg.Metadata' 'Hudl.FFmpeg.Command.Utility',5,N
7,hudl_HudlFfmpeg,'Hudl.FFmpeg.Command.Utility' 'Hudl.FFmpeg.Filters.BaseTypes' 'Hudl.FFmpeg.Metadata',3,N
8,hudl_HudlFfmpeg,'Hudl.FFmpeg.Command.Utility' 'Hudl.FFmpeg.Command' 'Hudl.FFmpeg.Settings.BaseTypes' 'Hudl.FFmpeg.Metadata',4,N
9,hudl_HudlFfmpeg,'Hudl.FFmpeg.Common' 'Hudl.FFmpeg.Command',2,N
10,hudl_HudlFfmpeg,'Hudl.FFmpeg.Filters' 'Hudl.FFmpeg.Filters.BaseTypes',2,N
11,hudl_HudlFfmpeg,'Hudl.FFmpeg.Filters' 'Hudl.FFmpeg.Metadata' 'Hudl.FFmpeg.Filters.BaseTypes',3,N
12,hudl_HudlFfmpeg,'Hudl.FFmpeg.Filters' 'Hudl.FFmpeg.Metadata.Interfaces' 'Hudl.FFmpeg.Metadata' 'Hudl.FFmpeg.Filters.BaseTypes',4,N
13,hudl_HudlFfmpeg,'Hudl.FFmpeg.Filters' 'Hudl.FFmpeg.Metadata.Interfaces' 'Hudl.FFmpeg.Metadata' 'Hudl.FFmpeg.Command' 'Hudl.FFmpeg.Filters.BaseTypes',5,N
14,hudl_HudlFfmpeg,'Hudl.FFmpeg.Filters.BaseTypes' 'Hudl.FFmpeg.Metadata',2,N
15,hudl_HudlFfmpeg,'Hudl.FFmpeg.Filters.BaseTypes' 'Hudl.FFmpeg.Metadata.Interfaces' 'Hudl.FFmpeg.Metadata',3,N
16,hudl_HudlFfmpeg,'Hudl.FFmpeg.Filters.BaseTypes' 'Hudl.FFmpeg.Metadata.Interfaces' 'Hudl.FFmpeg.Metadata' 'Hudl.FFmpeg.Command',4,N
17,hudl_HudlFfmpeg,'Hudl.FFmpeg.Filters.BaseTypes' 'Hudl.FFmpeg.Metadata.Interfaces' 'Hudl.FFmpeg.Metadata' 'Hudl.FFmpeg.Command.Utility' 'Hudl.FFmpeg.Command',5,N
18,hudl_HudlFfmpeg,'Hudl.FFmpeg.Metadata.Interfaces' 'Hudl.FFmpeg.Metadata',2,N
19,hudl_HudlFfmpeg,'Hudl.FFmpeg.Metadata' 'Hudl.FFmpeg.Command' 'Hudl.FFmpeg.Settings.BaseTypes',3,N
20,hudl_HudlFfmpeg,'Hudl.FFmpeg.Resources.BaseTypes' 'Hudl.FFmpeg.Common' 'Hudl.FFmpeg.Command' 'Hudl.FFmpeg.Settings.BaseTypes' 'Hudl.FFmpeg.Metadata',5,N
21,hudl_HudlFfmpeg,'Hudl.FFmpeg.Settings' 'Hudl.FFmpeg.Metadata',2,N
22,hudl_HudlFfmpeg,'Hudl.FFmpeg.Settings' 'Hudl.FFmpeg.Metadata.Interfaces' 'Hudl.FFmpeg.Metadata',3,N
23,hudl_HudlFfmpeg,'Hudl.FFmpeg.Settings' 'Hudl.FFmpeg.Metadata.Interfaces' 'Hudl.FFmpeg.Metadata' 'Hudl.FFmpeg.Command.Utility',4,N
24,hudl_HudlFfmpeg,'Hudl.FFmpeg.Settings.BaseTypes' 'Hudl.FFmpeg.Metadata',2,N
25,hudl_HudlFfmpeg,'Hudl.FFmpeg.Settings.BaseTypes' 'Hudl.FFmpeg.Metadata.Interfaces' 'Hudl.FFmpeg.Metadata',3,N
26,hudl_HudlFfmpeg,'Hudl.FFprobe.Metadata.Models' 'Hudl.FFprobe.Serialization.Converters',2,N
1,hudl_Mjolnir,'Hudl.Mjolnir.Breaker' 'Hudl.Mjolnir.Metrics',2,N
1,i4004_Simplify,'Simplify.DI' 'Simplify.DI.Provider.DryIoc',2,N
2,i4004_Simplify,'Simplify.FluentNHibernate' 'Simplify.FluentNHibernate.Drivers',2,N
3,i4004_Simplify,'Simplify.FluentNHibernate.Settings.Impl' 'Simplify.FluentNHibernate',2,N
4,i4004_Simplify,'Simplify.Log' 'Simplify.Log.Settings',2,N
5,i4004_Simplify,'Simplify.Log' 'Simplify.Log.Settings' 'Simplify.Log.Settings.Impl',3,N
6,i4004_Simplify,'Simplify.Log.Settings.Impl' 'Simplify.Log',2,N
7,i4004_Simplify,'Simplify.Mail' 'Simplify.Mail.Settings.Impl',2,N
8,i4004_Simplify,'Simplify.Scheduler' 'Simplify.Scheduler.Jobs.Crontab',2,N
9,i4004_Simplify,'Simplify.Scheduler' 'Simplify.Scheduler.Jobs.Crontab' 'Simplify.Scheduler.Jobs',3,N
10,i4004_Simplify,'Simplify.Scheduler.Jobs' 'Simplify.Scheduler.Jobs.Crontab',2,N
11,i4004_Simplify,'Simplify.WindowsServices' 'Simplify.WindowsServices.Jobs.Crontab',2,N
12,i4004_Simplify,'Simplify.WindowsServices' 'Simplify.WindowsServices.Jobs.Crontab' 'Simplify.WindowsServices.Jobs',3,N
13,i4004_Simplify,'Simplify.WindowsServices.Jobs' 'Simplify.WindowsServices.Jobs.Crontab',2,N
1,IdentityModel_AuthorizationServer,'Thinktecture.AuthorizationServer' 'Thinktecture.AuthorizationServer.Models',2,N
2,IdentityModel_AuthorizationServer,'Thinktecture.AuthorizationServer' 'Thinktecture.AuthorizationServer.Interfaces' 'Thinktecture.AuthorizationServer.Models',3,N
1,IdentityServer_IdentityServer3,'IdentityServer3.Core.Logging' 'IdentityServer3.Core.Logging.LogProviders',2,N
2,IdentityServer_IdentityServer3,'IdentityServer3.Core.Logging' 'IdentityServer3.Core.Models' 'IdentityServer3.Core.Extensions',3,N
3,IdentityServer_IdentityServer3,'IdentityServer3.Core.Configuration' 'IdentityServer3.Core.Services.Default',2,N
4,IdentityServer_IdentityServer3,'IdentityServer3.Core.Configuration' 'IdentityServer3.Core.Models' 'IdentityServer3.Core.Extensions',3,N
5,IdentityServer_IdentityServer3,'IdentityServer3.Core.Configuration' 'IdentityServer3.Core' 'IdentityServer3.Core.Models' 'IdentityServer3.Core.Extensions',4,N
6,IdentityServer_IdentityServer3,'IdentityServer3.Core.Configuration' 'IdentityServer3.Core' 'IdentityServer3.Core.Models' 'IdentityServer3.Core.Extensions' 'IdentityServer3.Core.Configuration.Hosting',5,N
7,IdentityServer_IdentityServer3,'IdentityServer3.Core.Configuration.Hosting' 'IdentityServer3.Core.Extensions',2,N
8,IdentityServer_IdentityServer3,'IdentityServer3.Core.Configuration.Hosting' 'IdentityServer3.Core.Configuration' 'IdentityServer3.Core.Services.Default',3,N
9,IdentityServer_IdentityServer3,'IdentityServer3.Core.Configuration.Hosting' 'IdentityServer3.Core.Configuration' 'IdentityServer3.Core.Models' 'IdentityServer3.Core.Extensions',4,N
10,IdentityServer_IdentityServer3,'IdentityServer3.Core.Endpoints' 'IdentityServer3.Core.Configuration.Hosting',2,N
11,IdentityServer_IdentityServer3,'IdentityServer3.Core.Endpoints' 'IdentityServer3.Core.Results' 'IdentityServer3.Core.Configuration.Hosting',3,N
12,IdentityServer_IdentityServer3,'IdentityServer3.Core.Endpoints' 'IdentityServer3.Core.Logging' 'IdentityServer3.Core.Validation' 'IdentityServer3.Core.Configuration.Hosting',4,N
13,IdentityServer_IdentityServer3,'IdentityServer3.Core.Endpoints' 'IdentityServer3.Core.Logging' 'IdentityServer3.Core.Models' 'IdentityServer3.Core.Extensions' 'IdentityServer3.Core.Configuration.Hosting',5,N
14,IdentityServer_IdentityServer3,'IdentityServer3.Core.Events' 'IdentityServer3.Core.Models' 'IdentityServer3.Core.Extensions',3,N
15,IdentityServer_IdentityServer3,'IdentityServer3.Core.Events' 'IdentityServer3.Core.Models' 'IdentityServer3.Core.Extensions' 'IdentityServer3.Core.Services',4,N
16,IdentityServer_IdentityServer3,'IdentityServer3.Core.Extensions' 'IdentityServer3.Core.Models',2,N
17,IdentityServer_IdentityServer3,'IdentityServer3.Core.Extensions' 'IdentityServer3.Core.Models' 'IdentityServer3.Core.Validation',3,N
18,IdentityServer_IdentityServer3,'IdentityServer3.Core.Models' 'IdentityServer3.Core',2,N
19,IdentityServer_IdentityServer3,'IdentityServer3.Core.Models' 'IdentityServer3.Core.Extensions' 'IdentityServer3.Core.Services',3,N
20,IdentityServer_IdentityServer3,'IdentityServer3.Core.Models' 'IdentityServer3.Core.Extensions' 'IdentityServer3.Core.Services' 'IdentityServer3.Core.Validation',4,N
21,IdentityServer_IdentityServer3,'IdentityServer3.Core.Models' 'IdentityServer3.Core.Extensions' 'IdentityServer3.Core.Services' 'IdentityServer3.Core.Validation' 'IdentityServer3.Core.Logging',5,N
22,IdentityServer_IdentityServer3,'Microsoft.Security.Application.CodeCharts' 'Microsoft.Security.Application',2,N
23,IdentityServer_IdentityServer3,'IdentityServer3.Core.ResponseHandling' 'IdentityServer3.Core.Validation' 'IdentityServer3.Core.Configuration.Hosting',3,N
24,IdentityServer_IdentityServer3,'IdentityServer3.Core.ResponseHandling' 'IdentityServer3.Core.Logging' 'IdentityServer3.Core.Validation' 'IdentityServer3.Core.Configuration.Hosting',4,N
25,IdentityServer_IdentityServer3,'IdentityServer3.Core.ResponseHandling' 'IdentityServer3.Core.Logging' 'IdentityServer3.Core.Models' 'IdentityServer3.Core.Extensions' 'IdentityServer3.Core.Configuration.Hosting',5,N
26,IdentityServer_IdentityServer3,'IdentityServer3.Core.Results' 'IdentityServer3.Core.Configuration.Hosting',2,N
27,IdentityServer_IdentityServer3,'IdentityServer3.Core.Results' 'IdentityServer3.Core.Services.Default' 'IdentityServer3.Core.Extensions',3,N
28,IdentityServer_IdentityServer3,'IdentityServer3.Core.Results' 'IdentityServer3.Core.Configuration' 'IdentityServer3.Core.Models' 'IdentityServer3.Core.Extensions',4,N
29,IdentityServer_IdentityServer3,'IdentityServer3.Core.Results' 'IdentityServer3.Core.Configuration' 'IdentityServer3.Core' 'IdentityServer3.Core.Models' 'IdentityServer3.Core.Extensions',5,N
30,IdentityServer_IdentityServer3,'IdentityServer3.Core.Services.Caching' 'IdentityServer3.Core.Models' 'IdentityServer3.Core.Extensions' 'IdentityServer3.Core.Configuration',4,N
31,IdentityServer_IdentityServer3,'IdentityServer3.Core.Services.Caching' 'IdentityServer3.Core.Models' 'IdentityServer3.Core.Extensions' 'IdentityServer3.Core.Configuration.Hosting' 'IdentityServer3.Core.Configuration',5,N
32,IdentityServer_IdentityServer3,'IdentityServer3.Core.Services.Default' 'IdentityServer3.Core.Configuration' 'IdentityServer3.Core.Services.InMemory',3,N
33,IdentityServer_IdentityServer3,'IdentityServer3.Core.Services.Default' 'IdentityServer3.Core.Configuration' 'IdentityServer3.Core.Models' 'IdentityServer3.Core.Extensions',4,N
34,IdentityServer_IdentityServer3,'IdentityServer3.Core.Services.Default' 'IdentityServer3.Core.Configuration' 'IdentityServer3.Core' 'IdentityServer3.Core.Models' 'IdentityServer3.Core.Extensions',5,N
35,IdentityServer_IdentityServer3,'IdentityServer3.Core.Services' 'IdentityServer3.Core.Validation',2,N
36,IdentityServer_IdentityServer3,'IdentityServer3.Core.Services' 'IdentityServer3.Core.Models' 'IdentityServer3.Core.Extensions' 'IdentityServer3.Core.Configuration',4,N
37,IdentityServer_IdentityServer3,'IdentityServer3.Core.Validation' 'IdentityServer3.Core.Logging',2,N
38,IdentityServer_IdentityServer3,'IdentityServer3.Core.Validation' 'IdentityServer3.Core.Logging' 'IdentityServer3.Core.Models',3,N
39,IdentityServer_IdentityServer3,'IdentityServer3.Core.Services.InMemory' 'IdentityServer3.Core.Logging' 'IdentityServer3.Core.Validation' 'IdentityServer3.Core.Configuration',4,N
40,IdentityServer_IdentityServer3,'IdentityServer3.Core.Services.InMemory' 'IdentityServer3.Core.Logging' 'IdentityServer3.Core.Models' 'IdentityServer3.Core.Extensions' 'IdentityServer3.Core.Configuration',5,N
41,IdentityServer_IdentityServer3,'IdentityServer3.Core.ViewModels' 'IdentityServer3.Core.Configuration' 'IdentityServer3.Core.Services.Default',3,N
42,IdentityServer_IdentityServer3,'IdentityServer3.Core.ViewModels' 'IdentityServer3.Core.Configuration' 'IdentityServer3.Core.Models' 'IdentityServer3.Core.Extensions',4,N
43,IdentityServer_IdentityServer3,'IdentityServer3.Core.ViewModels' 'IdentityServer3.Core.Configuration' 'IdentityServer3.Core' 'IdentityServer3.Core.Models' 'IdentityServer3.Core.Extensions',5,N
44,IdentityServer_IdentityServer3,'IdentityServer3.Core' 'IdentityServer3.Core.Models' 'IdentityServer3.Core.Extensions',3,N
1,imazen_resizer,'Endogine.Codecs.Photoshop' 'Endogine.Codecs.Photoshop.LayerResources',2,N
2,imazen_resizer,'Endogine.Codecs.Photoshop.ImageResources' 'Endogine.Codecs.Photoshop',2,N
3,imazen_resizer,'FreeImageAPI' 'FreeImageAPI.Metadata',2,N
4,imazen_resizer,'FreeImageAPI.IO' 'FreeImageAPI',2,N
5,imazen_resizer,'ImageResizer.Plugins.DiskCache' 'ImageResizer.Plugins.DiskCache.Cleanup',2,N
6,imazen_resizer,'ImageResizerGUI.Code' 'ImageResizerGUI',2,N
7,imazen_resizer,'ImageResizer' 'ImageResizer.Configuration',2,N
8,imazen_resizer,'ImageResizer' 'ImageResizer.Configuration' 'ImageResizer.Configuration.Performance',3,N
9,imazen_resizer,'ImageResizer.Configuration.Performance' 'ImageResizer.Configuration',2,N
10,imazen_resizer,'ImageResizer.Configuration' 'ImageResizer' 'ImageResizer.Plugins',3,N
11,imazen_resizer,'ImageResizer.Configuration' 'ImageResizer' 'ImageResizer.Plugins' 'ImageResizer.Configuration.Issues',4,N
12,imazen_resizer,'ImageResizer.Configuration' 'ImageResizer' 'ImageResizer.Plugins' 'ImageResizer.Configuration.Issues' 'ImageResizer.Plugins.Basic',5,N
13,imazen_resizer,'ImageResizer.Plugins.Basic' 'ImageResizer.Configuration.Performance',2,N
14,imazen_resizer,'ImageResizer.Plugins.Basic' 'ImageResizer.Configuration.Performance' 'ImageResizer.Configuration',3,N
15,imazen_resizer,'ImageResizer.Plugins' 'ImageResizer.Configuration',2,N
16,imazen_resizer,'ImageResizer.Plugins' 'ImageResizer.Configuration.Issues' 'ImageResizer.Configuration',3,N
17,imazen_resizer,'ImageResizer.Configuration.Issues' 'ImageResizer.Configuration',2,N
18,imazen_resizer,'ImageResizer.Configuration.Issues' 'ImageResizer.Configuration' 'ImageResizer',3,N
19,imazen_resizer,'ImageResizer.Configuration.Plugins' 'ImageResizer.Configuration.Issues' 'ImageResizer.Configuration',3,N
20,imazen_resizer,'ImageResizer.Configuration.Plugins' 'ImageResizer.Configuration.Issues' 'ImageResizer.Plugins.Basic' 'ImageResizer.Configuration',4,N
21,imazen_resizer,'ImageResizer.Configuration.Xml' 'ImageResizer.Configuration.Issues' 'ImageResizer.Configuration',3,N
22,imazen_resizer,'ImageResizer.Configuration.Xml' 'ImageResizer.Configuration.Issues' 'ImageResizer.Configuration' 'ImageResizer',4,N
23,imazen_resizer,'ImageResizer.Encoding' 'ImageResizer',2,N
24,imazen_resizer,'ImageResizer.Encoding' 'ImageResizer' 'ImageResizer.Configuration',3,N
25,imazen_resizer,'ImageResizer.Resizing' 'ImageResizer',2,N
