Project Name,Package Name,Cyclic Dependency,Unstable Dependency,Ambiguous Interface,God Component,Feature Concentration,Scattered Functionality,Dense Structure,Total Architecture Smells
spring-projects_spring-restdocs,org.springframework.restdocs.headers,0,0,0,0,0,0,1,1
spring-projects_spring-restdocs,org.springframework.restdocs.http,0,0,0,0,0,0,1,1
spring-projects_spring-restdocs,org.springframework.restdocs.hypermedia,3,0,0,0,0,0,1,4
spring-projects_spring-restdocs,org.springframework.restdocs,9,1,0,0,1,0,1,12
spring-projects_spring-restdocs,org.springframework.restdocs.operation,0,0,0,0,1,0,1,2
spring-projects_spring-restdocs,org.springframework.restdocs.operation.preprocess,5,1,0,1,0,0,1,8
spring-projects_spring-restdocs,org.springframework.restdocs.payload,0,0,0,1,0,0,1,2
spring-projects_spring-restdocs,org.springframework.restdocs.request,0,0,0,0,0,0,1,1
spring-projects_spring-restdocs,org.springframework.restdocs.snippet,4,0,0,0,1,0,1,6
spring-projects_spring-restdocs,org.springframework.restdocs.templates.mustache,0,0,0,0,0,0,1,1
spring-projects_spring-restdocs,org.springframework.restdocs.templates,0,0,0,0,1,0,1,2
spring-projects_spring-restdocs,org.springframework.restdocs.mockmvc,0,0,0,0,0,0,1,1
spring-projects_spring-restdocs,org.springframework.restdocs.restassured3.operation.preprocess,0,0,0,0,0,0,1,1
spring-projects_spring-restdocs,org.springframework.restdocs.restassured3,0,0,0,0,0,0,1,1
spring-projects_spring-session,org.springframework.session.config.annotation.web.http,0,0,0,0,1,0,0,1
spring-projects_spring-session,org.springframework.session.config.annotation.web.server,0,0,1,0,0,0,0,1
spring-projects_spring-session,org.springframework.session.config,0,0,0,0,0,0,0,0
spring-projects_spring-session,org.springframework.session,0,0,0,0,0,0,0,0
spring-projects_spring-session,org.springframework.session.events,0,0,0,0,0,0,0,0
spring-projects_spring-session,org.springframework.session.security,0,0,0,0,0,0,0,0
spring-projects_spring-session,org.springframework.session.security.web.authentication,0,0,0,0,0,0,0,0
spring-projects_spring-session,org.springframework.session.web.context,0,0,0,0,0,0,0,0
spring-projects_spring-session,org.springframework.session.web.http,0,0,0,0,0,0,0,0
spring-projects_spring-session,org.springframework.session.web.server.session,0,0,0,0,0,0,0,0
spring-projects_spring-session,org.springframework.session.web.socket.config.annotation,0,0,0,0,0,0,0,0
spring-projects_spring-session,org.springframework.session.web.socket.events,0,0,0,0,0,0,0,0
spring-projects_spring-session,org.springframework.session.web.socket.handler,0,0,0,0,0,0,0,0
spring-projects_spring-session,org.springframework.session.web.socket.server,0,0,0,0,0,0,0,0
spring-projects_spring-session,org.springframework.session.data.redis,0,0,0,0,0,0,0,0
spring-projects_spring-session,org.springframework.session.data.redis.config.annotation.web.http,0,0,0,1,1,0,0,2
spring-projects_spring-session,org.springframework.session.data.redis.flushimmediately,0,0,0,0,0,0,0,0
spring-projects_spring-session,org.springframework.session.data.redis.taskexecutor,0,0,0,0,0,0,0,0
spring-projects_spring-session,org.springframework.session.data,0,0,0,0,0,0,0,0
spring-projects_spring-session,org.springframework.session.data.redis.config.annotation.web.server,0,0,0,0,1,0,0,1
spring-projects_spring-session,org.springframework.session.data.redis.config,0,0,0,0,0,0,0,0
spring-projects_spring-session,org.springframework.session.data.redis.config.annotation.web.http.gh109,0,0,0,0,0,0,0,0
spring-projects_spring-session,docs,0,0,0,0,1,0,0,1
spring-projects_spring-session,docs.http,0,0,0,0,1,0,0,1
spring-projects_spring-session,docs.security,0,0,0,0,0,0,0,0
spring-projects_spring-session,docs.websocket,0,0,0,0,0,0,0,0
spring-projects_spring-session,org.springframework.session.hazelcast,0,0,0,0,0,0,0,0
spring-projects_spring-session,org.springframework.session.hazelcast.config.annotation.web.http,0,0,0,0,0,0,0,0
spring-projects_spring-session,org.springframework.session.jdbc,0,0,0,1,0,0,0,1
spring-projects_spring-session,org.springframework.session.jdbc.config.annotation.web.http,0,0,0,0,1,0,0,1
spring-projects_spring-session,rest,0,0,0,0,0,0,0,0
SpringData_spring-data-cassandra,org.springdata.cassandra.config,0,1,0,0,0,0,0,1
SpringData_spring-data-cassandra,org.springdata.cassandra.config.java,0,0,0,0,0,0,0,0
SpringData_spring-data-cassandra,org.springdata.cassandra.config.xml,0,0,0,0,0,0,0,0
SpringData_spring-data-cassandra,org.springdata.cassandra.convert,0,0,0,0,1,0,0,1
SpringData_spring-data-cassandra,org.springdata.cassandra.core,0,0,0,0,1,0,0,1
SpringData_spring-data-cassandra,org.springdata.cassandra.mapping,0,0,0,0,1,0,0,1
SpringData_spring-data-cassandra,org.springdata.cassandra.mapping.support,0,0,0,0,0,0,0,0
SpringData_spring-data-cassandra,org.springdata.cassandra.repository,0,0,0,0,0,0,0,0
SpringData_spring-data-cassandra,org.springdata.cassandra.repository.config,0,0,0,0,0,0,0,0
SpringData_spring-data-cassandra,org.springdata.cassandra.repository.query,0,0,0,0,0,0,0,0
SpringData_spring-data-cassandra,org.springdata.cassandra.repository.support,0,0,0,0,0,0,0,0
SpringData_spring-data-cassandra,org.springdata.cql.builder,0,0,0,0,1,0,0,1
SpringData_spring-data-cassandra,org.springdata.cql.config,0,0,0,0,1,0,0,1
SpringData_spring-data-cassandra,org.springdata.cql.config.java,0,0,0,0,0,0,0,0
SpringData_spring-data-cassandra,org.springdata.cql.config.xml,0,0,0,0,0,0,0,0
SpringData_spring-data-cassandra,org.springdata.cql.core,0,0,0,1,1,0,0,2
SpringData_spring-data-cassandra,org.springdata.cql.generator,0,0,0,0,0,0,0,0
SpringData_spring-data-cassandra,org.springdata.cql.option,0,0,0,0,1,0,0,1
SpringData_spring-data-cassandra,org.springdata.cql.spec,0,0,0,0,1,0,0,1
SpringData_spring-data-cassandra,org.springdata.cql.support,0,0,0,0,0,0,0,0
SpringData_spring-data-cassandra,org.springdata.cql.support.exception,0,0,0,0,1,0,0,1
SpringData_spring-data-cassandra,org.springdata.cql.util,0,0,0,0,0,0,0,0
springdox_springdox,springfox.bean.validators.configuration,0,0,0,0,0,0,1,1
springdox_springdox,springfox.bean.validators.plugins.parameter,0,0,0,0,1,0,1,2
springdox_springdox,springfox.bean.validators.plugins,0,0,0,0,0,0,1,1
springdox_springdox,springfox.bean.validators.plugins.schema,0,0,0,0,1,0,1,2
springdox_springdox,springfox.bean.validators.plugins.models,0,0,0,0,1,0,1,2
springdox_springdox,springfox.documentation.builders,6,0,0,0,1,0,1,8
springdox_springdox,springfox.documentation.common,0,0,0,0,0,0,1,1
springdox_springdox,springfox.documentation,0,0,0,0,0,0,1,1
springdox_springdox,springfox.documentation.schema,20,1,0,1,1,0,1,24
springdox_springdox,springfox.documentation.service,12,1,0,1,1,0,1,16
springdox_springdox,springfox.documentation.spring.wrapper,0,0,0,0,0,0,1,1
springdox_springdox,springfox.documentation.spring.data.rest,0,0,0,0,0,0,1,1
springdox_springdox,springfox.documentation.spring.data.rest.configuration,0,0,0,0,0,0,1,1
springdox_springdox,springfox.documentation.spring.data.rest.schema,0,0,0,0,0,0,1,1
springdox_springdox,springfox.documentation.oas.mappers,0,0,0,0,0,0,1,1
springdox_springdox,springfox.documentation.oas.configuration,0,0,0,0,0,0,1,1
springdox_springdox,springfox.documentation.oas.web,0,0,0,0,0,0,1,1
springdox_springdox,springfox.petstore.controller,0,0,0,0,0,0,1,1
springdox_springdox,springfox.petstore.model,0,0,0,0,1,0,1,2
springdox_springdox,springfox.petstore,0,0,0,0,0,0,1,1
springdox_springdox,springfox.petstore.repository,0,0,0,0,0,0,1,1
springdox_springdox,springfox.petstore.webflux.controller,0,0,0,0,0,0,1,1
springdox_springdox,springfox.petstore.webflux.model,0,0,0,0,0,0,1,1
springdox_springdox,springfox.petstore.webflux,0,0,0,0,0,0,1,1
springdox_springdox,springfox.petstore.webflux.repository,0,0,0,0,0,0,1,1
springdox_springdox,springfox.documentation.schema.configuration,0,0,0,0,0,0,1,1
springdox_springdox,springfox.documentation.schema.plugins,4,0,0,0,0,0,1,5
springdox_springdox,springfox.documentation.schema.property,9,0,0,0,1,0,1,11
springdox_springdox,springfox.documentation.schema.property.bean,2,0,0,0,0,0,1,3
springdox_springdox,springfox.documentation.schema.property.field,2,0,0,0,0,0,1,3
springdox_springdox,springfox.documentation.spi,0,0,0,0,0,0,1,1
springdox_springdox,springfox.documentation.spi.schema,10,1,0,0,1,0,1,13
springdox_springdox,springfox.documentation.spi.schema.contexts,7,1,0,0,0,0,1,9
springdox_springdox,springfox.documentation.spi.service,1,0,0,0,1,0,1,3
springdox_springdox,springfox.documentation.spi.service.contexts,5,1,0,0,1,0,1,8
springdox_springdox,springfox.springconfig,0,0,0,0,0,0,1,1
springdox_springdox,springfox.documentation.spring.web,3,1,0,0,1,0,1,6
springdox_springdox,springfox.documentation.spring.web.plugins,8,1,0,0,1,0,1,11
springdox_springdox,springfox.documentation.spring.web.json,0,0,0,0,0,0,1,1
springdox_springdox,springfox.documentation.spring.web.paths,0,0,0,0,1,0,1,2
springdox_springdox,springfox.documentation.spring.web.readers.operation,6,1,0,0,1,0,1,9
springdox_springdox,springfox.documentation.spring.web.readers.parameter,3,0,0,0,1,0,1,5
springdox_springdox,springfox.documentation.spring.web.scanners,3,0,0,0,1,0,1,5
springdox_springdox,springfox.documentation.spring.web.configuration,0,0,0,0,0,0,1,1
springdox_springdox,springfox.documentation.spring.web.dummy,0,0,0,1,1,0,1,3
springdox_springdox,springfox.documentation.spring.web.dummy.controllers,0,0,0,1,1,0,1,3
springdox_springdox,springfox.documentation.spring.web.dummy.models,0,0,0,1,1,0,1,3
springdox_springdox,springfox.documentation.spring.web.dummy.models.same,0,0,0,0,0,0,1,1
springdox_springdox,springfox.documentation.swagger.annotations,0,0,0,0,0,0,1,1
springdox_springdox,springfox.documentation.swagger.common,0,0,0,0,0,0,1,1
springdox_springdox,springfox.documentation.swagger.configuration,0,0,0,0,0,0,1,1
springdox_springdox,springfox.documentation.swagger.readers.operation,0,0,0,0,1,0,1,2
springdox_springdox,springfox.documentation.swagger.readers.parameter,0,0,0,0,0,0,1,1
springdox_springdox,springfox.documentation.swagger.schema,0,0,0,0,0,0,1,1
springdox_springdox,springfox.documentation.swagger.web,0,0,0,0,1,0,1,2
springdox_springdox,springfox.documentation.swagger1.mappers,0,0,0,0,1,0,1,2
springdox_springdox,springfox.documentation.swagger1.configuration,0,0,0,0,1,0,1,2
springdox_springdox,springfox.documentation.swagger1.dto,0,0,0,1,1,0,1,3
springdox_springdox,springfox.documentation.swagger1.readers.parameter,0,0,0,0,0,0,1,1
springdox_springdox,springfox.documentation.swagger1.web,0,0,0,0,0,0,1,1
springdox_springdox,springfox.documentation.swagger1.models,0,0,0,0,0,0,1,1
springdox_springdox,springfox.documentation.swagger2.mappers,0,0,0,0,0,0,1,1
springdox_springdox,springfox.documentation.swagger2.configuration,0,0,0,0,1,0,1,2
springdox_springdox,springfox.documentation.swagger2.web,0,0,0,0,0,0,1,1
springer-opensource_omelet,pageobjects,0,0,0,0,1,0,0,1
springer-opensource_omelet,omelet.browserstack.support,0,0,0,0,0,0,0,0
springer-opensource_omelet,omelet.common,0,0,0,0,0,0,0,0
springer-opensource_omelet,omelet.configuration,4,1,0,0,0,0,0,5
springer-opensource_omelet,omelet.data,12,1,0,0,1,0,0,14
springer-opensource_omelet,omelet.data.driverconf,5,1,0,0,1,1,0,8
springer-opensource_omelet,omelet.data.googlesheet,1,0,0,0,0,0,0,1
springer-opensource_omelet,omelet.data.xml,2,0,0,0,0,0,0,2
springer-opensource_omelet,omelet.driver,6,1,0,0,1,1,0,9
springer-opensource_omelet,omelet.exception,0,0,0,0,0,0,0,0
springer-opensource_omelet,omelet.mail,0,0,0,0,0,0,0,0
springer-opensource_omelet,omelet.support.saucelabs,0,0,0,0,0,1,0,1
springfox_springfox,springfox.bean.validators.configuration,0,0,0,0,0,0,1,1
springfox_springfox,springfox.bean.validators.plugins.parameter,0,0,0,0,1,0,1,2
springfox_springfox,springfox.bean.validators.plugins,0,0,0,0,0,0,1,1
springfox_springfox,springfox.bean.validators.plugins.schema,0,0,0,0,1,0,1,2
springfox_springfox,springfox.bean.validators.plugins.models,0,0,0,0,1,0,1,2
springfox_springfox,springfox.documentation.builders,6,0,0,0,1,0,1,8
springfox_springfox,springfox.documentation.common,0,0,0,0,0,0,1,1
springfox_springfox,springfox.documentation,0,0,0,0,0,0,1,1
springfox_springfox,springfox.documentation.schema,20,1,0,1,1,0,1,24
springfox_springfox,springfox.documentation.service,12,1,0,1,1,0,1,16
springfox_springfox,springfox.documentation.spring.wrapper,0,0,0,0,0,0,1,1
springfox_springfox,springfox.documentation.spring.data.rest,0,0,0,0,0,0,1,1
springfox_springfox,springfox.documentation.spring.data.rest.configuration,0,0,0,0,0,0,1,1
springfox_springfox,springfox.documentation.spring.data.rest.schema,0,0,0,0,0,0,1,1
springfox_springfox,springfox.documentation.oas.mappers,0,0,0,0,0,0,1,1
springfox_springfox,springfox.documentation.oas.configuration,0,0,0,0,0,0,1,1
springfox_springfox,springfox.documentation.oas.web,0,0,0,0,0,0,1,1
springfox_springfox,springfox.petstore.controller,0,0,0,0,0,0,1,1
springfox_springfox,springfox.petstore.model,0,0,0,0,1,0,1,2
springfox_springfox,springfox.petstore,0,0,0,0,0,0,1,1
springfox_springfox,springfox.petstore.repository,0,0,0,0,0,0,1,1
springfox_springfox,springfox.petstore.webflux.controller,0,0,0,0,0,0,1,1
springfox_springfox,springfox.petstore.webflux.model,0,0,0,0,0,0,1,1
springfox_springfox,springfox.petstore.webflux,0,0,0,0,0,0,1,1
springfox_springfox,springfox.petstore.webflux.repository,0,0,0,0,0,0,1,1
springfox_springfox,springfox.documentation.schema.configuration,0,0,0,0,0,0,1,1
springfox_springfox,springfox.documentation.schema.plugins,4,0,0,0,0,0,1,5
springfox_springfox,springfox.documentation.schema.property,9,0,0,0,1,0,1,11
springfox_springfox,springfox.documentation.schema.property.bean,2,0,0,0,0,0,1,3
springfox_springfox,springfox.documentation.schema.property.field,2,0,0,0,0,0,1,3
springfox_springfox,springfox.documentation.spi,0,0,0,0,0,0,1,1
springfox_springfox,springfox.documentation.spi.schema,10,1,0,0,1,0,1,13
springfox_springfox,springfox.documentation.spi.schema.contexts,7,1,0,0,0,0,1,9
springfox_springfox,springfox.documentation.spi.service,1,0,0,0,1,0,1,3
springfox_springfox,springfox.documentation.spi.service.contexts,5,1,0,0,1,0,1,8
springfox_springfox,springfox.springconfig,0,0,0,0,0,0,1,1
springfox_springfox,springfox.documentation.spring.web,3,1,0,0,1,0,1,6
springfox_springfox,springfox.documentation.spring.web.plugins,8,1,0,0,1,0,1,11
springfox_springfox,springfox.documentation.spring.web.json,0,0,0,0,0,0,1,1
springfox_springfox,springfox.documentation.spring.web.paths,0,0,0,0,1,0,1,2
springfox_springfox,springfox.documentation.spring.web.readers.operation,6,1,0,0,1,0,1,9
springfox_springfox,springfox.documentation.spring.web.readers.parameter,3,0,0,0,1,0,1,5
springfox_springfox,springfox.documentation.spring.web.scanners,3,0,0,0,1,0,1,5
springfox_springfox,springfox.documentation.spring.web.configuration,0,0,0,0,0,0,1,1
springfox_springfox,springfox.documentation.spring.web.dummy,0,0,0,1,1,0,1,3
springfox_springfox,springfox.documentation.spring.web.dummy.controllers,0,0,0,1,1,0,1,3
springfox_springfox,springfox.documentation.spring.web.dummy.models,0,0,0,1,1,0,1,3
springfox_springfox,springfox.documentation.spring.web.dummy.models.same,0,0,0,0,0,0,1,1
springfox_springfox,springfox.documentation.swagger.annotations,0,0,0,0,0,0,1,1
springfox_springfox,springfox.documentation.swagger.common,0,0,0,0,0,0,1,1
springfox_springfox,springfox.documentation.swagger.configuration,0,0,0,0,0,0,1,1
springfox_springfox,springfox.documentation.swagger.readers.operation,0,0,0,0,1,0,1,2
springfox_springfox,springfox.documentation.swagger.readers.parameter,0,0,0,0,0,0,1,1
springfox_springfox,springfox.documentation.swagger.schema,0,0,0,0,0,0,1,1
springfox_springfox,springfox.documentation.swagger.web,0,0,0,0,1,0,1,2
springfox_springfox,springfox.documentation.swagger1.mappers,0,0,0,0,1,0,1,2
springfox_springfox,springfox.documentation.swagger1.configuration,0,0,0,0,1,0,1,2
springfox_springfox,springfox.documentation.swagger1.dto,0,0,0,1,1,0,1,3
springfox_springfox,springfox.documentation.swagger1.readers.parameter,0,0,0,0,0,0,1,1
springfox_springfox,springfox.documentation.swagger1.web,0,0,0,0,0,0,1,1
springfox_springfox,springfox.documentation.swagger1.models,0,0,0,0,0,0,1,1
springfox_springfox,springfox.documentation.swagger2.mappers,0,0,0,0,0,0,1,1
springfox_springfox,springfox.documentation.swagger2.configuration,0,0,0,0,1,0,1,2
springfox_springfox,springfox.documentation.swagger2.web,0,0,0,0,0,0,1,1
square_burst,com.squareup.burst,0,0,0,1,1,0,0,2
square_javapoet,com.squareup.javapoet,0,0,0,1,1,0,0,2
square_javapoet,(default package),0,0,0,0,0,0,0,0
square_moshi,com.squareup.moshi.adapters,0,0,0,0,1,0,0,1
square_moshi,com.squareup.moshi,1,1,0,1,1,0,0,4
square_moshi,com.squareup.moshi.recipes,0,0,0,1,1,0,0,2
square_moshi,com.squareup.moshi.recipes.models,0,0,0,0,0,0,0,0
square_moshi,com.squareup.moshi.kotlin.codegen,0,0,0,1,1,0,0,2
square_moshi,com.squareup.moshi.kotlin.codegen.api,0,0,0,0,1,0,0,1
square_moshi,error,0,0,0,0,0,0,0,0
square_moshi,com.squareup.moshi.kotlin.codegen.LooksLikeAClass,0,0,0,0,0,0,0,0
square_moshi,com.squareup.moshi.kotlin,0,0,0,1,1,0,0,2
square_moshi,com.squareup.moshi.kotlin.reflect,0,0,0,1,1,0,0,2
square_moshi,com.squareup.moshi.internal,1,0,0,0,1,0,0,2
square_moshi,android.util,0,0,0,0,0,0,0,0
square_okio,com.squareup.okio.benchmarks,0,0,0,0,1,0,0,1
square_okio,okio,0,0,0,1,1,0,0,2
srikalyc_Sql4D,com.yahoo.sql4d.indexeragent.actors,0,0,0,0,0,0,0,0
srikalyc_Sql4D,com.yahoo.sql4d.indexeragent,0,0,0,0,0,0,0,0
srikalyc_Sql4D,com.yahoo.sql4d.indexeragent.meta.beans,0,0,0,0,0,0,0,0
srikalyc_Sql4D,com.yahoo.sql4d.indexeragent.meta,0,0,0,0,0,0,0,0
srikalyc_Sql4D,com.yahoo.sql4d.indexeragent.sql,0,0,0,0,0,0,0,0
srikalyc_Sql4D,com.yahoo.sql4d.indexeragent.util,0,0,0,0,0,0,0,0
srikalyc_Sql4D,com.yahoo.sql4dclient,0,0,0,0,0,0,0,0
srikalyc_Sql4D,com.yahoo.sql4d,0,0,0,0,1,0,0,1
srikalyc_Sql4D,com.yahoo.sql4d.beans,0,0,0,0,0,0,0,0
srikalyc_Sql4D,com.yahoo.sql4d.converter,0,0,0,0,1,0,0,1
srikalyc_Sql4D,com.yahoo.sql4d.delete,0,0,0,0,0,0,0,0
srikalyc_Sql4D,com.yahoo.sql4d.drop,0,0,0,0,0,0,0,0
srikalyc_Sql4D,com.yahoo.sql4d.insert,0,0,0,0,0,0,0,0
srikalyc_Sql4D,com.yahoo.sql4d.insert.nodes,0,0,0,0,0,0,0,0
srikalyc_Sql4D,com.yahoo.sql4d.query,0,0,0,0,0,0,0,0
srikalyc_Sql4D,com.yahoo.sql4d.query.groupby,0,0,0,0,0,0,0,0
srikalyc_Sql4D,com.yahoo.sql4d.query.nodes,0,0,0,0,0,0,0,0
srikalyc_Sql4D,com.yahoo.sql4d.query.search,0,0,0,0,0,0,0,0
srikalyc_Sql4D,com.yahoo.sql4d.query.select,0,0,0,0,0,0,0,0
srikalyc_Sql4D,com.yahoo.sql4d.query.timeboundary,0,0,0,0,0,0,0,0
srikalyc_Sql4D,com.yahoo.sql4d.query.timeseries,0,0,0,0,0,0,0,0
srikalyc_Sql4D,com.yahoo.sql4d.query.topn,0,0,0,0,0,0,0,0
srikalyc_Sql4D,com.yahoo.sql4d.utils,0,0,0,0,0,0,0,0
srikalyc_Sql4D,com.yahoo.sql4d.sql4ddriver,1,1,0,0,1,0,0,3
srikalyc_Sql4D,com.yahoo.sql4d.sql4ddriver.rowmapper,1,0,0,0,0,0,0,1
srikalyc_Sql4D,com.yahoo.sql4d.sql4ddriver.sql,0,0,0,0,0,0,0,0
stagemonitor_stagemonitor,org.stagemonitor.alerting.alerter,2,0,0,0,0,0,1,3
stagemonitor_stagemonitor,org.stagemonitor.alerting,5,1,0,0,1,0,1,8
stagemonitor_stagemonitor,org.stagemonitor.alerting.annotation,2,0,0,0,0,0,1,3
stagemonitor_stagemonitor,org.stagemonitor.alerting.check,0,1,0,0,0,0,1,2
stagemonitor_stagemonitor,org.stagemonitor.alerting.incident,3,1,0,0,0,0,1,5
stagemonitor_stagemonitor,org.stagemonitor.benchmark.profiler,0,0,0,0,1,0,1,2
stagemonitor_stagemonitor,org.stagemonitor,0,0,0,0,1,0,1,2
stagemonitor_stagemonitor,org.stagemonitor.configuration,8,1,0,0,0,0,1,10
stagemonitor_stagemonitor,org.stagemonitor.configuration.converter,0,0,0,1,0,0,1,2
stagemonitor_stagemonitor,org.stagemonitor.configuration.source,8,1,0,0,1,0,1,11
stagemonitor_stagemonitor,org.stagemonitor.util,0,0,0,0,0,0,1,1
stagemonitor_stagemonitor,org.stagemonitor.configuration.example,0,0,0,0,0,0,1,1
stagemonitor_stagemonitor,org.stagemonitor.core.configuration,3,0,0,0,1,0,1,5
stagemonitor_stagemonitor,org.stagemonitor.core,22,1,0,0,0,0,1,24
stagemonitor_stagemonitor,org.stagemonitor.core.elasticsearch,9,1,0,0,0,0,1,11
stagemonitor_stagemonitor,org.stagemonitor.core.grafana,2,0,0,0,0,0,1,3
stagemonitor_stagemonitor,org.stagemonitor.core.instrument,4,0,0,0,1,0,1,6
stagemonitor_stagemonitor,org.stagemonitor.core.metrics,2,0,0,0,1,0,1,4
stagemonitor_stagemonitor,org.stagemonitor.core.metrics.annotations,0,0,0,0,1,0,1,2
stagemonitor_stagemonitor,org.stagemonitor.core.metrics.aspects,2,0,0,0,0,0,1,3
stagemonitor_stagemonitor,org.stagemonitor.core.metrics.health,0,0,0,0,0,0,1,1
stagemonitor_stagemonitor,org.stagemonitor.core.metrics.metrics2,8,1,0,1,0,0,1,11
stagemonitor_stagemonitor,org.stagemonitor.core.metrics.prometheus,0,0,0,0,0,0,1,1
stagemonitor_stagemonitor,org.stagemonitor.core.pool,2,0,0,0,0,0,1,3
stagemonitor_stagemonitor,org.stagemonitor.core.util,14,1,0,1,1,0,1,18
stagemonitor_stagemonitor,org.stagemonitor.core.util.http,3,0,0,0,0,0,1,4
stagemonitor_stagemonitor,org.stagemonitor.dispatcher,0,0,0,0,0,0,1,1
stagemonitor_stagemonitor,org.stagemonitor.junit,0,0,0,0,0,0,1,1
stagemonitor_stagemonitor,__redirected.org.stagemonitor.dispatcher,0,0,0,0,0,0,1,1
stagemonitor_stagemonitor,org.stagemonitor.ehcache,0,0,0,0,0,0,1,1
stagemonitor_stagemonitor,org.stagemonitor.eum,0,0,0,0,0,0,1,1
stagemonitor_stagemonitor,org.stagemonitor.jdbc,0,0,0,0,0,0,1,1
stagemonitor_stagemonitor,org.stagemonitor.jvm,0,0,0,0,0,0,1,1
stagemonitor_stagemonitor,org.stagemonitor.logging,0,0,0,0,0,0,1,1
stagemonitor_stagemonitor,org.stagemonitor.os.metrics,0,0,0,0,0,0,1,1
stagemonitor_stagemonitor,org.stagemonitor.os,0,0,0,0,0,0,1,1
stagemonitor_stagemonitor,org.stagemonitor.tracing,6,1,0,1,0,0,1,9
stagemonitor_stagemonitor,org.stagemonitor.tracing.anonymization,0,0,0,0,0,0,1,1
stagemonitor_stagemonitor,org.stagemonitor.tracing.ejb,0,0,0,0,1,0,1,2
stagemonitor_stagemonitor,org.stagemonitor.tracing.freemarker,0,0,0,0,0,0,1,1
stagemonitor_stagemonitor,org.stagemonitor.tracing.impl,0,0,0,0,0,0,1,1
stagemonitor_stagemonitor,org.stagemonitor.tracing.mdc,0,0,0,0,0,0,1,1
stagemonitor_stagemonitor,org.stagemonitor.tracing.metrics,2,0,0,0,0,0,1,3
stagemonitor_stagemonitor,org.stagemonitor.tracing.profiler,3,1,0,0,0,0,1,5
stagemonitor_stagemonitor,org.stagemonitor.tracing.profiler.elasticsearch,0,0,0,0,0,0,1,1
stagemonitor_stagemonitor,org.stagemonitor.tracing.profiler.formatter,1,0,0,0,0,0,1,2
stagemonitor_stagemonitor,org.stagemonitor.tracing.reporter,2,1,0,0,1,0,1,5
stagemonitor_stagemonitor,org.stagemonitor.tracing.sampling,3,0,0,0,0,0,1,4
stagemonitor_stagemonitor,org.stagemonitor.tracing.soap,0,0,0,0,1,0,1,2
stagemonitor_stagemonitor,org.stagemonitor.tracing.tagexclude,0,0,0,0,0,0,1,1
stagemonitor_stagemonitor,org.stagemonitor.tracing.utils,0,1,0,0,0,0,1,2
stagemonitor_stagemonitor,org.stagemonitor.tracing.wrapper,0,0,0,0,0,0,1,1
stagemonitor_stagemonitor,org.stagemonitor.tracing.prof.elasticsearch,0,0,0,0,0,0,1,1
stagemonitor_stagemonitor,org.stagemonitor.tracing.prof,0,0,0,0,0,0,1,1
stagemonitor_stagemonitor,org.stagemonitor.tracing.tracing,0,0,0,0,0,0,1,1
stagemonitor_stagemonitor,org.stagemonitor.tracing.elasticsearch,0,0,0,0,0,0,1,1
stagemonitor_stagemonitor,org.stagemonitor.tracing.elasticsearch.impl,0,0,0,0,0,0,1,1
stagemonitor_stagemonitor,org.stagemonitor.zipkin,0,0,0,0,0,0,1,1
stagemonitor_stagemonitor,org.stagemonitor.web.servlet.configuration,1,0,0,0,0,0,1,2
stagemonitor_stagemonitor,org.stagemonitor.web.servlet,6,1,0,0,1,0,1,9
stagemonitor_stagemonitor,org.stagemonitor.web.servlet.eum,2,0,0,0,0,0,1,3
stagemonitor_stagemonitor,org.stagemonitor.web.servlet.filter,3,1,0,0,0,0,1,5
stagemonitor_stagemonitor,org.stagemonitor.web.servlet.health,0,0,0,0,0,0,1,1
stagemonitor_stagemonitor,org.stagemonitor.web.servlet.initializer,0,1,0,0,0,0,1,2
stagemonitor_stagemonitor,org.stagemonitor.web.servlet.jaxrs,0,0,0,0,0,0,1,1
stagemonitor_stagemonitor,org.stagemonitor.web.servlet.session,0,0,0,0,0,0,1,1
stagemonitor_stagemonitor,org.stagemonitor.web.servlet.spring,0,0,0,0,1,0,1,2
stagemonitor_stagemonitor,org.stagemonitor.web.servlet.tracing,0,0,0,0,0,0,1,1
stagemonitor_stagemonitor,org.stagemonitor.web.servlet.useragent,0,0,0,0,0,0,1,1
stagemonitor_stagemonitor,org.stagemonitor.web.servlet.util,0,0,0,0,0,0,1,1
stagemonitor_stagemonitor,org.stagemonitor.web.servlet.widget,2,0,0,0,1,0,1,4
stagemonitor_stagemonitor,org.stagemonitor.tracing.tracing.jaeger,0,0,0,0,0,0,1,1
stagemonitor_stagemonitor,org.stagemonitor.web,0,0,0,0,0,0,1,1
statefulj_statefulj,org.statefulj.common.utils,0,0,0,0,1,0,0,1
statefulj_statefulj,org.statefulj.framework.binders.camel,0,0,0,0,0,0,0,0
statefulj_statefulj,org.statefulj.framework.binders.common,0,0,0,0,0,0,0,0
statefulj_statefulj,org.statefulj.framework.binders.common.utils,0,0,0,0,0,0,0,0
statefulj_statefulj,org.statefulj.framework.binders.jersey,0,0,0,0,0,0,0,0
statefulj_statefulj,org.statefulj.framework.binders.springmvc,0,0,0,0,0,0,0,0
statefulj_statefulj,org.statefulj.framework.core.actions,0,0,0,0,0,0,0,0
statefulj_statefulj,org.statefulj.framework.core.fsm,0,0,0,0,0,0,0,0
statefulj_statefulj,org.statefulj.framework.core.model,0,0,0,0,1,0,0,1
